node_id,landuse_type,area_sqm,longitude,latitude
372,0,148.59334248490632,234320.83884994994,902158.7262642381
373,0,112.7875747627113,234328.78678199908,902157.5849865213
374,0,468.1956061378587,234338.25470556674,902151.2944866898
375,0,82.17578567937016,234225.93339733745,902160.3878475928
376,0,135.9201569026336,234167.2671549647,902159.7212773772
377,0,87.2478411574848,234233.3724196099,902159.133907688
378,0,544.0634606789099,234353.64419224559,902146.4933260757
379,0,177.2767486628145,234244.99621061134,902157.2445844938
380,-1,10342.860730195418,234041.9893579828,902115.2181865576
381,0,397.3149222363718,234179.49863279445,902146.7593023865
382,0,471.06778957508504,234368.973456688,902146.1299363393
383,0,303.98523497837596,234194.88470640656,902150.4260753611
384,0,196.45943414233625,234275.30558281325,902153.1899549487
385,0,231.04232839646284,234380.2271809016,902143.9509528184
386,-1,160.08284576656297,234122.78036662625,902149.1585370622
387,0,231.40215205191635,234387.74555418256,902142.9942542247
388,-1,299.19014528393745,234134.32160823306,902147.0072059936
389,0,311.6104620024562,234213.63710443422,902143.8802278572
390,0,130.77315838634968,234395.2610423408,902145.9539665804
391,0,95.40990071184933,234165.95824504772,902152.264312086
392,0,129.35873306868598,234401.39819243032,902145.3037919916
393,0,944.0059909140691,234234.1425832996,902137.8209411007
394,0,130.84377965237945,234407.45067076923,902144.0899481389
395,0,130.4218877647072,234413.59670575173,902143.2347965745
396,0,111.2926579201594,234419.28422118071,902142.3906918028
397,0,224.97372365742922,234317.24791807868,902144.0208193581
398,0,460.47312641795725,234256.78609093998,902134.1887255164
399,0,76.44078931026161,234165.07340739938,902146.7445255314
400,0,102.58425186481327,234447.75342719015,902143.1125757879
401,0,235.42282687593251,234272.9816596667,902139.1232433539
402,0,159.35260690771975,234206.73512405498,902137.2190390378
403,0,202.9436139492318,234457.57997640668,902131.4786323952
404,0,191.0278254216537,234463.97947322822,902130.353774378
405,0,140.22029729466885,234191.44501650703,902137.2408791796
406,0,74.65150972362608,234163.6934072235,902141.7973643825
407,0,187.7782444190234,234470.1191191915,902129.1821653353
408,0,104.34401780273765,234199.1927922912,902136.0585187887
409,0,245.0582022788003,234477.16875165433,902127.9891484878
410,0,126.1960345194675,234306.79894915625,902138.0315741283
411,0,334.9875341076404,234486.64165270675,902126.5216552914
412,0,327.3145262034377,234497.41886421357,902124.657490464
413,0,73.4339103801176,234162.94370265614,902136.7489832385
414,0,245.04180949693546,234319.3891155134,902123.6393823593
415,0,234.37532802065834,234506.55763092876,902123.037328508
416,0,274.3659779711161,234327.70823863894,902121.2629062167
417,0,584.53999278415,234519.95013265155,902119.4427554165
418,0,133.11070514842868,234305.90721363106,902132.0009654745
419,0,88.19208231568336,234530.3615830474,902126.766329542
420,0,75.95717353187501,234535.82879436872,902125.8482989015
421,0,221.0634729284793,234397.5286412523,902125.3697947209
422,0,121.91357874125242,234270.91122200357,902127.543975115
423,0,68.3395205726847,234540.6492384834,902125.0746762516
424,0,77.60627832263708,234545.52924940677,902124.2488920246
425,0,183.21357578225434,234441.6574175484,902124.7770342907
426,0,76.1035941792652,234550.65436856364,902123.3965685877
427,0,389.2973608970642,234303.88898017036,902119.9250477026
428,0,47.78746139095165,234554.8845015227,902123.1163028571
429,0,91.6724801530363,234413.36169981977,902124.446027459
430,0,324.1156070753932,234380.98521298185,902113.1319669981
431,0,189.0104747787118,234115.39693959602,902114.8274768544
432,0,211.60827544436324,234576.30907056274,902117.2098824992
433,0,86.82701135089155,234129.49263576447,902122.2707759028
434,0,178.64989423565567,234351.69745474117,902114.2296276126
435,0,121.86912121914793,234585.2254531663,902115.5503498644
436,0,110.88347786851227,234269.75572878637,902120.0165063808
437,0,135.02956698118942,234595.26048643384,902117.2489960112
438,0,716.2073084653821,234464.61258593318,902099.3779132804
439,0,279.3427303400822,234181.88248655072,902099.9395814848
440,0,340.7758682621643,234191.88919116402,902098.2341097503
441,0,180.8494572378695,234404.93441153437,902107.4023188219
442,0,123.15535533986986,234593.33582169347,902107.1638225453
443,0,478.0670146094635,234483.84099326853,902095.9870595152
444,0,501.2164833853021,234205.48363060286,902095.7987886864
445,0,76.15373319759965,234126.95528565065,902108.1346116603
446,0,188.3342446712195,234266.97158371078,902093.5008795962
447,1,2035.4233067200985,234737.2902767005,902068.7169284895
448,0,140.01086163707078,234574.24224363823,902095.7612950279
449,0,93.25329841393977,234496.3606795919,902094.8800473319
450,0,283.71470640739426,234632.7456304609,902091.4991336403
451,0,139.99596619978547,234436.45950123292,902092.8207669206
452,0,148.7633191300556,234292.0593681209,902087.9761765221
453,0,218.46057388931513,234516.27841704615,902085.9206969161
454,0,234.4366966560483,234157.67346923426,902088.656073538
455,3,906.097512150649,234776.36613472595,902081.6190982843
456,0,160.80124107468873,234300.52952549385,902086.3620335739
457,4,144.35753470193595,234651.6714065775,902088.6284704575
458,3,921.3414483014494,234589.0730442583,902076.1523864774
459,0,623.0758432674338,234313.87561666348,902077.7939276341
460,0,247.3224637825042,234120.15569950367,902087.284734445
461,0,137.8893311638385,234572.56760408197,902088.2583629473
462,-1,160.59253553580493,234681.1335070141,902085.621725912
463,-1,1306.59458418563,234344.70382130187,902072.5572546205
464,0,100.27605664823204,234494.60998498238,902084.5462486118
465,0,176.49747077282518,234260.72527263,902082.0772918945
466,0,262.08656385168433,234628.03715075942,902079.6078221821
467,0,213.29595439042896,234168.7768456953,902071.8530677516
468,0,242.21308333985507,234569.896176371,902078.0991262017
469,0,220.88202162180096,234183.45709469114,902078.4348335456
470,0,193.01037346757948,234155.76840997298,902077.9153233806
471,0,310.6766604296863,234114.66006325043,902072.0354337313
472,0,324.4055437678471,234370.6376421086,902067.9347480766
473,0,271.1194912157953,234646.53536460415,902074.5970500878
474,0,131.7460327288136,234122.60803883563,902077.1862059591
475,0,385.88447839577566,234197.364785627,902066.2352682173
476,-1,967.6709806271829,234685.04022886607,902062.513782524
477,0,226.2582697821781,234244.8999548237,902070.7010350601
478,0,329.1404049308039,234209.03131645097,902064.45341027
479,0,136.00888572679833,234294.2170272142,902074.4565628269
480,0,198.0274235382676,234259.44111609078,902072.3582946043
481,0,288.86470128782094,234219.08334435028,902062.738254237
482,0,389.50287763401866,234230.12916451495,902061.0218192429
483,0,402.2444576360285,234433.11820770343,902062.9760413922
484,0,299.94881716556847,234154.25601780767,902065.7910636255
485,1,9952.940814763308,234040.2736921822,902030.8361185247
486,0,211.37115535140038,234626.08591864898,902067.6535175195
487,0,360.7275332733989,234180.5862418984,902063.6163197332
488,3,1504.922117125243,234771.18473800414,902051.4265872091
489,0,157.94335361663252,234292.79946709302,902066.1392467858
490,0,286.80111218523234,234446.7279788671,902055.9920041383
491,0,245.60195941478014,234396.72907844686,902064.1081443146
492,0,119.16045380802825,234639.30026153172,902061.4035007457
493,0,106.88161465432495,234259.81395573265,902063.2932665789
494,0,134.21522863488644,234648.37412234326,902059.8597333998
